Fecha,Numero,Booleano
8/9/2022,957354425,false
8/9/2022,793022543,false
8/9/2022,421224722,true
8/9/2022,565285817,false
8/9/2022,475071005,false
8/9/2022,593277435,false
8/9/2022,237841227,false
8/9/2022,91805135,false
8/9/2022,714069162,true
8/9/2022,962965510,true
8/9/2022,70280529,false
8/9/2022,189733346,true
8/9/2022,556942673,false
8/9/2022,447286819,false
8/9/2022,289388760,true
8/9/2022,224731874,true
8/9/2022,336776782,true
8/9/2022,703934144,true
8/9/2022,96316110,true
8/9/2022,219318874,true
8/9/2022,40745282,true
8/9/2022,276860766,true
8/9/2022,301042713,false
8/9/2022,811783830,true
8/9/2022,504881367,false
8/9/2022,848076472,true
8/9/2022,46317187,false
8/9/2022,739776450,true
8/9/2022,866166061,false
8/9/2022,240695848,true
8/9/2022,618639737,false
8/9/2022,298063499,false
8/9/2022,171866960,true
8/9/2022,494313967,false
8/9/2022,12336296,true
8/9/2022,783423381,false
8/9/2022,711099336,true
8/9/2022,662886999,false
8/9/2022,968433650,true
8/9/2022,284375015,false
8/9/2022,329870621,false
8/9/2022,595645701,false
8/9/2022,796959911,false
8/9/2022,299414205,false
8/9/2022,718408180,true
8/9/2022,853172389,false
8/9/2022,409458607,false
8/9/2022,574657063,false
8/9/2022,418359559,false
8/9/2022,83622861,false
8/9/2022,637918845,false
8/9/2022,240266637,false
8/9/2022,87493443,false
8/9/2022,638176600,true
8/9/2022,96988129,false
8/9/2022,794765866,true
8/9/2022,380818445,false
8/9/2022,940149948,true
8/9/2022,558247895,false
8/9/2022,737315660,true
8/9/2022,659576097,false
8/9/2022,138808847,false
8/9/2022,48496953,false
8/9/2022,680264570,true
8/9/2022,623353344,true
8/9/2022,876768867,false
8/9/2022,658401000,true
8/9/2022,587752146,true
8/9/2022,875599104,true
8/9/2022,578972092,true
8/9/2022,353531185,false
8/9/2022,380875135,false
8/9/2022,379118209,false
8/9/2022,531582133,false
8/9/2022,916728319,false
8/9/2022,525902207,false
8/9/2022,735655337,false
8/9/2022,160739437,false
8/9/2022,518893695,false
8/9/2022,379249134,true
8/9/2022,232470619,false
8/9/2022,343971648,true
8/9/2022,314721306,true
8/9/2022,1403485,false
8/9/2022,638847506,true
8/9/2022,291154169,false
8/9/2022,890550527,false
8/9/2022,871713687,false
8/9/2022,806762616,true
8/9/2022,517268909,false
8/9/2022,353432144,true
8/9/2022,436934726,true
8/9/2022,232486496,true
8/9/2022,695809399,false
8/9/2022,343664871,false
8/9/2022,708648643,false
8/9/2022,869672995,false
8/9/2022,729533328,true
8/9/2022,277473671,false
8/9/2022,188154762,true
8/9/2022,649534302,true
8/9/2022,204363966,true
8/9/2022,682164617,false
8/9/2022,242151436,true
8/9/2022,359987560,true
8/9/2022,502594573,false
8/9/2022,573006224,true
8/9/2022,678507155,false
8/9/2022,763198025,false
8/9/2022,243150414,true
8/9/2022,439249906,true
8/9/2022,678645751,false
8/9/2022,89733176,true
8/9/2022,389515433,false
8/9/2022,556117482,true
8/9/2022,431547016,true
8/9/2022,337580619,false
8/9/2022,320031646,true
8/9/2022,20246885,false
8/9/2022,784090364,true
8/9/2022,125572187,false
8/9/2022,390631219,false
8/9/2022,118001655,false
8/9/2022,973445913,false
8/9/2022,203295441,false
8/9/2022,36662329,false
8/9/2022,379213856,true
8/9/2022,39444143,false
8/9/2022,103363251,false
8/9/2022,258322187,false
8/9/2022,943344137,false
8/9/2022,828331136,true
8/9/2022,836950195,false
8/9/2022,413311254,true
8/9/2022,670706235,false
8/9/2022,594043896,true
8/9/2022,979795086,true
8/9/2022,600675048,true
8/9/2022,768318264,true
8/9/2022,79115991,false
8/9/2022,973406680,true
8/9/2022,561401098,true
8/9/2022,568106206,true
8/9/2022,614550900,true
8/9/2022,974999069,false
8/9/2022,944189952,true
8/9/2022,494599709,false
8/9/2022,216476747,false
8/9/2022,129722942,true
8/9/2022,988921650,true
8/9/2022,189923893,false
8/9/2022,877122539,false
8/9/2022,710047023,false
8/9/2022,165689081,false
8/9/2022,225805569,false
8/9/2022,248633032,true
8/9/2022,169683582,true
8/9/2022,73872898,true
8/9/2022,825475636,true
8/9/2022,700465349,false
8/9/2022,793240884,true
8/9/2022,953583101,false
8/9/2022,542763867,false
8/9/2022,294587573,false
8/9/2022,287824710,true
8/9/2022,490894033,false
8/9/2022,901346316,true
8/9/2022,567425627,false
8/9/2022,359099581,false
8/9/2022,208651938,true
8/9/2022,584019768,true
8/9/2022,133481731,false
8/9/2022,41859900,true
8/9/2022,626234729,false
8/9/2022,880041250,true
8/9/2022,32773923,false
8/9/2022,313950358,true
8/9/2022,544495829,false
8/9/2022,747985145,false
8/9/2022,432722991,false
8/9/2022,312413182,true
8/9/2022,266225259,false
8/9/2022,32234570,true
8/9/2022,764839536,true
8/9/2022,292030198,true
8/9/2022,297813044,true
8/9/2022,83137100,true
8/9/2022,627540574,true
8/9/2022,318965390,true
8/9/2022,94400938,true
8/9/2022,274019884,true
8/9/2022,818651457,false
8/9/2022,576003657,false
8/9/2022,708660590,true
8/9/2022,682672393,false
8/9/2022,674625748,true
8/9/2022,70920189,false
8/9/2022,782437893,false
8/9/2022,510569742,true
8/9/2022,488241900,true
8/9/2022,485803630,true
8/9/2022,180853994,true
8/9/2022,650023405,false
8/9/2022,152512624,true
8/9/2022,882696050,true
8/9/2022,710056175,false
8/9/2022,177609871,false
8/9/2022,335768624,true
8/9/2022,989700956,true
8/9/2022,782662530,true
8/9/2022,451642404,true
8/9/2022,431356050,true
8/9/2022,831750166,true
8/9/2022,599046124,true
8/9/2022,922114794,true
8/9/2022,245112345,false
8/9/2022,541509349,false
8/9/2022,397956126,true
8/9/2022,723459965,false
8/9/2022,884762760,true
8/9/2022,288440888,true
8/9/2022,596574729,false
8/9/2022,613630797,false
8/9/2022,597605633,false
8/9/2022,397831963,false
8/9/2022,187960175,false
8/9/2022,847423995,false
8/9/2022,366331823,false
8/9/2022,896634849,false
8/9/2022,592928065,false
8/9/2022,127632530,true
8/9/2022,917549223,false
8/9/2022,919255419,false
8/9/2022,273774451,false
8/9/2022,864525608,true
8/9/2022,423561078,true
8/9/2022,633964718,true
8/9/2022,808845805,false
8/9/2022,592319723,false
8/9/2022,585172295,false
8/9/2022,609398063,false
8/9/2022,799812535,false
8/9/2022,540718065,false
8/9/2022,971775249,false
8/9/2022,830644364,true
8/9/2022,937604452,true
8/9/2022,40259889,false
8/9/2022,464692772,true
8/9/2022,895718454,true
8/9/2022,788317785,false
8/9/2022,652135007,false
8/9/2022,400732553,false
8/9/2022,275747220,true
8/9/2022,377005283,false
8/9/2022,656283591,false
8/9/2022,545134091,false
8/9/2022,905990280,true
8/9/2022,445112308,true
8/9/2022,806014215,false
8/9/2022,336565547,false
8/9/2022,789854355,false
8/9/2022,336423329,false
8/9/2022,63038425,false
8/9/2022,941554422,true
8/9/2022,744350053,false
8/9/2022,826735075,false
8/9/2022,363733280,true
8/9/2022,531712900,true
8/9/2022,892978370,true
8/9/2022,854073668,true
8/9/2022,335607818,true
8/9/2022,854344795,false
8/9/2022,20823838,true
8/9/2022,29125367,false
8/9/2022,282363283,false
8/9/2022,605497977,false
8/9/2022,446669531,false
8/9/2022,9651192,true
8/9/2022,686601133,false
8/9/2022,334252393,false
8/9/2022,638239228,true
8/9/2022,308008050,true
8/9/2022,941146789,false
8/9/2022,608010769,false
8/9/2022,399210079,false
8/9/2022,867500233,false
8/9/2022,13121203,false
8/9/2022,950785094,true
8/9/2022,90428794,true
8/9/2022,791136559,false
8/9/2022,269306436,true
8/9/2022,629949188,true
8/9/2022,12803395,false
8/9/2022,935470232,true
8/9/2022,747015422,true
8/9/2022,711653629,false
8/9/2022,775631285,false
8/9/2022,692550163,false
8/9/2022,741590251,false
8/9/2022,931076187,false
8/9/2022,201663915,false
8/9/2022,174613537,false
8/9/2022,699817072,true
8/9/2022,830907624,true
8/9/2022,78996931,false
8/9/2022,189001642,true
8/9/2022,57960266,true
8/9/2022,309948739,false
8/9/2022,859914207,false
8/9/2022,844881968,true
8/9/2022,843782414,true
8/9/2022,193421733,false
8/9/2022,228102824,true
8/9/2022,368711586,true
8/9/2022,573830096,true
8/9/2022,687575145,false
8/9/2022,308195370,true
8/9/2022,721978007,false
8/9/2022,220430679,false
8/9/2022,613388112,true
8/9/2022,175384973,false
8/9/2022,912605606,true
8/9/2022,797258387,false
8/9/2022,127656787,false
8/9/2022,237897234,true
8/9/2022,470517031,false
8/9/2022,417992397,false
8/9/2022,234471460,true
8/9/2022,11393013,false
8/9/2022,418190711,false
8/9/2022,519503932,true
8/9/2022,766070524,true
8/9/2022,781914163,false
8/9/2022,208656956,true
8/9/2022,309172857,false
8/9/2022,669282942,true
8/9/2022,662773996,true
8/9/2022,526227126,true
8/9/2022,395348944,true
8/9/2022,372248247,false
8/9/2022,590833264,true
8/9/2022,549351241,false
8/9/2022,990636687,false
8/9/2022,725829228,true
8/9/2022,878891272,true
8/9/2022,260351701,false
8/9/2022,39596519,false
8/9/2022,515109322,true
8/9/2022,43460812,true
8/9/2022,653381766,true
8/9/2022,115619870,true
8/9/2022,818592805,false
8/9/2022,760985098,true
8/9/2022,239809321,false
8/9/2022,956148783,false
8/9/2022,556202978,true
8/9/2022,970593305,false
8/9/2022,79327854,true
8/9/2022,61075560,true
8/9/2022,411899988,true
8/9/2022,337780854,true
8/9/2022,675448395,false
8/9/2022,866071768,true
8/9/2022,942715975,false
8/9/2022,520939515,false
8/9/2022,465627325,false
8/9/2022,620759632,true
8/9/2022,93232701,false
8/9/2022,941451317,false
8/9/2022,309136797,false
8/9/2022,251053480,true
8/9/2022,523002469,false
8/9/2022,48099562,true
8/9/2022,329886270,true
8/9/2022,165662604,true
8/9/2022,124140359,false
8/9/2022,387839116,true
8/9/2022,706754462,true
8/9/2022,178661065,false
8/9/2022,857292053,false
8/9/2022,147507353,false
8/9/2022,520593631,false
8/9/2022,463193980,true
8/9/2022,566408137,false
8/9/2022,214845834,true
8/9/2022,564918848,true
8/9/2022,725803879,false
8/9/2022,746232358,true
8/9/2022,222242722,true
8/9/2022,106396700,true
8/9/2022,596525140,true
8/9/2022,331137852,true
8/9/2022,482893676,true
8/9/2022,941599705,false
8/9/2022,566807911,false
8/9/2022,449922159,false
8/9/2022,206619462,true
8/9/2022,738093914,true
8/9/2022,675497417,false
8/9/2022,748397635,false
8/9/2022,891366341,false
8/9/2022,570778989,false
8/9/2022,542508788,true
8/9/2022,320091714,true
8/9/2022,326455394,true
8/9/2022,768501326,true
8/9/2022,280501071,false
8/9/2022,505096672,true
8/9/2022,214934992,true
8/9/2022,671312741,false
8/9/2022,276768669,false
8/9/2022,818086108,true
8/9/2022,24930839,false
8/9/2022,665348627,false
8/9/2022,830731989,false
8/9/2022,48741401,false
8/9/2022,313675804,true
8/9/2022,910150653,false
8/9/2022,156823947,false
8/9/2022,141308207,false
8/9/2022,432941865,false
8/9/2022,502361516,true
8/9/2022,318231876,true
8/9/2022,804729307,false
8/9/2022,220885211,false
8/9/2022,430069900,true
8/9/2022,243869698,true
8/9/2022,930777299,false
8/9/2022,12854122,true
8/9/2022,563686020,true
8/9/2022,99118414,true
8/9/2022,804836369,false
8/9/2022,62499256,true
8/9/2022,102079305,false
8/9/2022,930287188,true
8/9/2022,782459668,true
8/9/2022,254564114,true
8/9/2022,346811552,true
8/9/2022,683411793,false
8/9/2022,574554865,false
8/9/2022,812023118,true
8/9/2022,412650276,true
8/9/2022,409920713,false
8/9/2022,535027427,false
8/9/2022,552773649,false
8/9/2022,499148742,true
8/9/2022,714863436,true
8/9/2022,376937338,true
8/9/2022,134877126,true
8/9/2022,645930559,false
8/9/2022,277809962,true
8/9/2022,556701832,true
8/9/2022,644383979,false
8/9/2022,473418267,false
8/9/2022,582193541,false
8/9/2022,160603253,false
8/9/2022,826065560,true
8/9/2022,271097194,true
8/9/2022,825784268,true
8/9/2022,503837323,false
8/9/2022,234915880,true
8/9/2022,937006891,false
8/9/2022,353143544,true
8/9/2022,809564473,false
8/9/2022,595074521,false
8/9/2022,695004791,false
8/9/2022,850324920,true
8/9/2022,273902447,false
8/9/2022,692861719,false
8/9/2022,220447231,false
8/9/2022,972749858,true
8/9/2022,542525834,true
8/9/2022,201904904,true
8/9/2022,790285723,false
8/9/2022,39101699,false
8/9/2022,125514166,true
8/9/2022,940876022,true
8/9/2022,340177104,true
8/9/2022,917244812,true
8/9/2022,559317067,false
8/9/2022,198147012,true
8/9/2022,859057851,false
8/9/2022,252590031,false
8/9/2022,188181480,true
8/9/2022,922710686,true
8/9/2022,380735002,true
8/9/2022,744991642,true
8/9/2022,282112325,false
8/9/2022,777002848,true
8/9/2022,942396704,true
8/9/2022,267175083,false
8/9/2022,834414899,false
8/9/2022,274800881,false
8/9/2022,271547966,true
8/9/2022,235859040,true
8/9/2022,789093501,false
8/9/2022,486162479,false
8/9/2022,635728016,true
8/9/2022,796148682,true
8/9/2022,636857708,true
8/9/2022,81408345,false
8/9/2022,243467720,true
8/9/2022,60442215,false
8/9/2022,288213771,false
8/9/2022,807440516,true
8/9/2022,820296763,false
8/9/2022,855005712,true
8/9/2022,883095783,false
8/9/2022,842227884,true
8/9/2022,500211858,true
8/9/2022,170536165,false
8/9/2022,728717377,false
8/9/2022,857079309,false
8/9/2022,970869306,true
8/9/2022,787446123,false
8/9/2022,870801449,false
8/9/2022,31363540,true
8/9/2022,889865899,false
8/9/2022,352267826,true
8/9/2022,898072002,true
8/9/2022,710624690,true
8/9/2022,949824646,true
8/9/2022,518488546,true
8/9/2022,455868457,false
8/9/2022,876580600,true
8/9/2022,611602738,true
8/9/2022,633292950,true
8/9/2022,601970089,false
8/9/2022,106280851,false
8/9/2022,447790993,false
8/9/2022,851102246,true
8/9/2022,576193672,true
8/9/2022,237739894,true
8/9/2022,242775529,false
8/9/2022,485464389,false
8/9/2022,775055166,true
8/9/2022,530650422,true
8/9/2022,480984034,true
8/9/2022,872763104,true
8/9/2022,723762023,false
8/9/2022,713320226,true
8/9/2022,621540419,false
8/9/2022,14377732,true
8/9/2022,620029511,false
8/9/2022,940766038,true
8/9/2022,605403287,false
8/9/2022,788340436,true
8/9/2022,587691141,false
8/9/2022,353935656,true
8/9/2022,370165336,true
8/9/2022,577200554,true
8/9/2022,122799586,true
8/9/2022,626319795,false
8/9/2022,758042258,true
8/9/2022,745720504,true
8/9/2022,340891402,true
8/9/2022,611753499,false
8/9/2022,94180986,true
8/9/2022,520191748,true
8/9/2022,541314998,true
8/9/2022,965996382,true
8/9/2022,885269397,false
8/9/2022,470572953,false
8/9/2022,292998138,true
8/9/2022,404719566,true
8/9/2022,542530416,true
8/9/2022,977316918,true
8/9/2022,715757885,false
8/9/2022,81816952,true
8/9/2022,768535424,true
8/9/2022,776666876,true
8/9/2022,882232077,false
8/9/2022,424496755,false
8/9/2022,263873433,false
8/9/2022,921366390,true
8/9/2022,297738482,true
8/9/2022,645399036,true
8/9/2022,707563765,false
8/9/2022,268142163,false
8/9/2022,228844092,true
8/9/2022,67023212,true
8/9/2022,544201957,false
8/9/2022,908981617,false
8/9/2022,246153301,false
8/9/2022,340039498,true
8/9/2022,971179926,true
8/9/2022,800142814,true
8/9/2022,722800947,false
8/9/2022,614596417,false
